#FoodID	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs11	MCTs12	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37	taxonomy
Tabbouleh bulgar with tomatoes and parsley 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108235294117647	0.324705882352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_;L5_;Tabbouleh_bulgar_with_tomatoes_and_parsley_
Taco or tostada salad with meat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.481764705882353	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_;L5_;Taco_or_tostada_salad_with_meat
Taco or tostada with chicken and sour cream	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.302823529411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_;L5_;Taco_or_tostada_with_chicken_and_sour_cream
Taco or tostada with meat and beans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02941176470588	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_;L5_;Taco_or_tostada_with_meat_and_beans
Tamale with meat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.632470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_;L5_;Tamale_with_meat
Tortellini cheese filled meatless with tomato sauce	0	0	0	0	0.352941176470588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_;L5_;Tortellini_cheese_filled_meatless_with_tomato_sauce
Tortellini cheese filled no sauce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132352941176471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_;L5_;Tortellini_cheese_filled_no_sauce
Won ton wonton fried filled with meat poultry or seafood	0	0.057	0	0.122142857142857	0	0.084375	0	0	0.0670588235294118	0	0	0	0	0	0	0	0	0	0	0	0.0529411764705882	0	0	0	0.0502941176470588	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_;L5_;Won_ton_wonton_fried_filled_with_meat_poultry_or_seafood
Won ton wonton fried filled with meat poultry or seafood and vegetable	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0794117647058824	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_;L5_;Won_ton_wonton_fried_filled_with_meat_poultry_or_seafood_and_vegetable
Chicken or turkey noodle soup canned or ready to serve	0	0	0.0516428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0425294117647059	0	0	0	0.0283529411764706	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Soups_with_grain_product_as_major_ingredient;L4_;L5_;Chicken_or_turkey_noodle_soup_canned_or_ready_to_serve
Chicken or turkey noodle soup home recipe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226823529411765	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Soups_with_grain_product_as_major_ingredient;L4_;L5_;Chicken_or_turkey_noodle_soup_home_recipe
Chicken or turkey rice soup canned or ready to serve	0	0	0	0	0	0	0	0	0.141764705882353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106323529411765	0	0	0.106323529411765	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Soups_with_grain_product_as_major_ingredient;L4_;L5_;Chicken_or_turkey_rice_soup_canned_or_ready_to_serve
Matzo ball soup	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141764705882353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Soups_with_grain_product_as_major_ingredient;L4_;L5_;Matzo_ball_soup
Soup mostly noodles	0	0	0	0	0	0	0	0	0	0	0	0	0.328941176470588	0	0.0822352941176471	0	0	0.137058823529412	0	0	0	0.164470588235294	0	0	0.137058823529412	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Soups_with_grain_product_as_major_ingredient;L4_;L5_;Soup_mostly_noodles
Soup NFS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Soups_with_grain_product_as_major_ingredient;L4_;L5_;Soup_NFS
Meat substitute cereal and vegetable protein based fried	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Meat_substitutes_mainly_cereal_protein;L3_Meat_substitutes_mainly_cereal_protein;L4_;L5_;Meat_substitute_cereal_and_vegetable_protein_based_fried
Crepe plain	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0732352941176471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Crepes;L4_;L5_;Crepe_plain
French toast plain	0	0	0	0	0	0	0	0.0971764705882353	0	0	0	0	0	0	0	0	0	0.0535294117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_French_toast;L4_;L5_;French_toast_plain
Pancakes cornmeal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0420588235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Pancakes;L4_;L5_;Pancakes_cornmeal
Pancakes plain	0	0	0	0	0	0.075	0	0.0679411764705882	0	0	0	0	0	0	0	0	0	0.00941176470588235	0	0	0	0.123529411764706	0.0370588235294118	0	0	0	0	0	0	0	0.0370588235294118	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Pancakes;L4_;L5_;Pancakes_plain
Pancakes whole wheat	0	0.264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0388235294117647	0	0	0	0	0	0	0	0	0	0	0	0.310588235294118	0.0776470588235294	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Pancakes;L4_;L5_;Pancakes_whole_wheat
Pancakes with fruit	0	0	0	0.314285714285714	0	0	0	0	0	0	0	0	0	0.0941176470588235	0	0	0	0	0	0	0.364705882352941	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Pancakes;L4_;L5_;Pancakes_with_fruit
Cake made with glutinous rice	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210123529411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Rice_flour_cakes;L4_;L5_;Cake_made_with_glutinous_rice
Waffle chocolate chip	0	0	0	0	0	0	0	0	0.123529411764706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Waffles;L4_;L5_;Waffle_chocolate_chip
Waffle plain	0	0	0	0	0	0	0	0.172058823529412	0.163235294117647	0	0	0	0	0.165441176470588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0573529411764706	0	0	0	0	0	L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Waffles;L4_;L5_;Waffle_plain
Buckwheat groats cooked NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0378	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Buckwheat_groats_cooked_NS_as_to_fat_added_in_cooking
Bulgur cooked or canned fat not added in cooking	0	0	0	0	0	0.094921875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Bulgur_cooked_or_canned_fat_not_added_in_cooking
Cornmeal mush fried	0	0	0	0	0	0.0525013125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Cornmeal_mush_fried
Cornmeal mush made with water	0	0	0	0	0	0.4125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Cornmeal_mush_made_with_water
Couscous plain cooked fat added in cooking	0	0	0	0.752142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Couscous_plain_cooked_fat_added_in_cooking
Couscous plain cooked fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226264705882353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03434375	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Couscous_plain_cooked_fat_not_added_in_cooking
Couscous plain cooked NS as to fat added in cooking	0	0.0378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Couscous_plain_cooked_NS_as_to_fat_added_in_cooking
Oatmeal cooked instant fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	1.30588235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Oatmeal_cooked_instant_fat_added_in_cooking
Oatmeal cooked instant fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58982352941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Oatmeal_cooked_instant_fat_not_added_in_cooking
Oatmeal cooked instant made with milk fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Oatmeal_cooked_instant_made_with_milk_fat_not_added_in_cooking
Oatmeal cooked quick 1 or 3 minutes fat not added in cooking	0	0	0	0	0	0	0.0550588235294118	0	0.440470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Oatmeal_cooked_quick_1_or_3_minutes_fat_not_added_in_cooking
Oatmeal cooked regular fat added in cooking	0	0	0.204857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.393647058823529	0	0	0	0	0	0	0	0	0	0	0	0.224941176470588	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Oatmeal_cooked_regular_fat_added_in_cooking
Oatmeal cooked regular fat not added in cooking	0	0	0	0.133714285714286	0	0	0	0	0	0	0	0	0	0	0.220235294117647	0	0	0	0	0	0	0	0	0	0	1.6224	0	0	0	0	0.495529411764706	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Oatmeal_cooked_regular_fat_not_added_in_cooking
Oatmeal cooked regular made with milk fat not added in cooking	0	0	0.133714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110117647058824	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Oatmeal_cooked_regular_made_with_milk_fat_not_added_in_cooking
Quinoa cooked fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.293823529411765	0	0	0.661102941176471	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Quinoa_cooked_fat_added_in_cooking
Quinoa cooked fat not added in cooking	0.152352941176471	0.0863333333333333	0	0	0	0	0	0.190441176470588	0	0	0	0	0	0.152352941176471	0	0	0	0	0	0.0761764705882353	0	0	0	0.0761764705882353	0	0.1295	0	0.304705882352941	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Quinoa_cooked_fat_not_added_in_cooking
Quinoa cooked NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0734558823529412	0	0	0	0	0	0	0	0	0	0	0	0.0367279411764706	0	0	0	0	0.293823529411765	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Quinoa_cooked_NS_as_to_fat_added_in_cooking
Rice brown cooked fat added in cooking made with butter	0	0.3332	0	0	0	0	0.098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Rice_brown_cooked_fat_added_in_cooking_made_with_butter
Rice brown cooked fat added in cooking made with oil	0	0.2352	0	0	0	0	0.155647058823529	0	0	0	0	0	0	0.207529411764706	0.103764705882353	0	0.415058823529412	0	0	0	0	0	0	0	0	0	0.165375	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Rice_brown_cooked_fat_added_in_cooking_made_with_oil
Rice brown cooked fat not added in cooking	0	0	0	0	0	1.26140625	0.929117647058823	0	0.412941176470588	0	0	0	0	0	0.309705882352941	0.206470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Rice_brown_cooked_fat_not_added_in_cooking
Rice cooked NFS	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0743529411764706	0	0	0	0	0.00929411764705882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Rice_cooked_NFS
Rice white cooked fat added in cooking made with butter	0	0	0	0	0	0	0	0	0.268470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Rice_white_cooked_fat_added_in_cooking_made_with_butter
Rice white cooked fat added in cooking made with oil	0	0.0978	0	0	0	0	0	0.0287647058823529	0	0	0	0.0287647058823529	0.0383529411764706	0.0575294117647059	0	0.0383529411764706	0	0	0	0	0	0	0	0	0	0.0108666666666667	0.04075	0.00958823529411765	0	0.0191764705882353	0	0.0191764705882353	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Rice_white_cooked_fat_added_in_cooking_made_with_oil
Rice white cooked fat not added in cooking	0	0	0	0	0.0743529411764706	0.17775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0371764705882353	0	0.111529411764706	0.120823529411765	0.0632	0	0	0.0743529411764706	0.0464705882352941	0	0.0371764705882353	0.503625	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Rice_white_cooked_fat_not_added_in_cooking
Rice white cooked glutinous	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102352941176471	0	0.153529411764706	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Rice_white_cooked_glutinous
Rice wild 100 cooked fat not added in cooking	0.0868235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130235294117647	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Rice_wild_100_cooked_fat_not_added_in_cooking
Wheat cream of cooked regular fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118117647058824	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_;L5_;Wheat_cream_of_cooked_regular_fat_added_in_cooking
Chow fun rice noodles cooked fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0485294117647059	0.181985294117647	0	0	0.0121323529411765	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Chow_fun_rice_noodles_cooked_fat_added_in_cooking
Chow fun rice noodles cooked fat not added in cooking	0.0470588235294118	0	0	0	0	0	0.141176470588235	0	0	0	0	0	0	0	0	0.0941176470588235	0	0	0.0705882352941176	0	0.0941176470588235	0.0117647058823529	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Chow_fun_rice_noodles_cooked_fat_not_added_in_cooking
Chow fun rice noodles cooked NS as to fat added in cooking	0.141176470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Chow_fun_rice_noodles_cooked_NS_as_to_fat_added_in_cooking
Macaroni cooked fat added in cooking	0	0	0.0880357142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Macaroni_cooked_fat_added_in_cooking
Macaroni cooked NS as to fat added in cooking	0	0	0	0	0	0	0	0.148235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Macaroni_cooked_NS_as_to_fat_added_in_cooking
Macaroni whole wheat cooked fat not added in cooking	0.403529411764706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.576470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Macaroni_whole_wheat_cooked_fat_not_added_in_cooking
Noodles chow mein	0.0188602941176471	0	0	0	0	0	0	0	0	0	0	0	0	0.0502941176470588	0	0	0	0	0	0.0188602941176471	0	0.289191176470588	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Noodles_chow_mein
Noodles cooked fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.582352941176471	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Noodles_cooked_fat_added_in_cooking
Noodles cooked fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0.112941176470588	0	0	0	0	0	0	0	0	0.0847058823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Noodles_cooked_fat_not_added_in_cooking
Spaghetti cooked fat added in cooking	0	0	0	0	0	0	0	0	0.435	0	0	0	0.145	0	0	0	0	0	0	0	0	0.145	0	0	0	0.0821666666666667	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Spaghetti_cooked_fat_added_in_cooking
Spaghetti cooked fat not added in cooking	0	0	0	0.9	0	0	0	0	0.592941176470588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Spaghetti_cooked_fat_not_added_in_cooking
Spaghetti cooked NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0741176470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0741176470588235	0	0	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Spaghetti_cooked_NS_as_to_fat_added_in_cooking
Spaghetti cooked whole wheat fat not added in cooking	0.648529411764706	0	0	0	0	0.2953125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.926470588235294	L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_;L5_;Spaghetti_cooked_whole_wheat_fat_not_added_in_cooking
Biscuit baking powder or buttermilk type commercially baked	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0550588235294118	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Biscuits;L4_;L5_;Biscuit_baking_powder_or_buttermilk_type_commercially_baked
Biscuit baking powder or buttermilk type made from home recipe	0	0	0	0	0	0.0628125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Biscuits;L4_;L5_;Biscuit_baking_powder_or_buttermilk_type_made_from_home_recipe
Biscuit whole wheat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0527058823529412	L1_Grain_Product;L2_Quick_breads;L3_Biscuits;L4_;L5_;Biscuit_whole_wheat
Scone	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0345882352941176	0	0	0	0	0.103764705882353	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Biscuits;L4_;L5_;Scone
Scone with fruit	0	0.0357	0	0	0	0	0	0	0	0	0	0	0.378	0.084	0	0	0	0	0.084	0	0	0	0	0	0	0	0	0	0	0	0.021	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Biscuits;L4_;L5_;Scone_with_fruit
Cornbread made from home recipe	0	0.18436	0	0	0	0.928125	0	0	0	0	0	0	0	0.368823529411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Cornbread_made_from_home_recipe
Cornbread muffin stick round	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Cornbread_muffin_stick_round
Cornbread prepared from mix	0	0	0	0	0	0	0	0.913235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9703125	0	0	0	0.172175294117647	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Cornbread_prepared_from_mix
Taco shell corn	0	0	0	0	0	0.196875	0	0	0	0	0	0	0.691764705882353	0	0	0	0	0	0	0	0.230588235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Taco_shell_corn
Taco shell flour	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0675	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Taco_shell_flour
Tortilla corn	0	0.588	0.2835	0	0	0	0	0	0	0	0	0.103764705882353	0	0	0.333529411764706	0	0	0.400235294117647	0	0	0.233470588235294	0	0	0	0.474352941176471	0	0	0	0	0	0	0	0.212625	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Tortilla_corn
Tortilla flour wheat 	0.144088235294118	0.3795	0	0	0	0	0.0480294117647059	0	0	0	0	0	0	0	0	0	0	0.0720441176470588	0	0	0.0960588235294118	0	0	0	0.133941176470588	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Tortilla_flour_wheat_
Tortilla NFS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0243529411764706	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Tortilla_NFS
Tortilla whole wheat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.778235294117647	0	0	0	0	0	0	0	0	0	0	0	0	2.07529411764706	0	0	0	0.434875	0	L1_Grain_Product;L2_Quick_breads;L3_Cornbread_corn_muffins_tortillas;L4_;L5_;Tortilla_whole_wheat
Muffin carrot	0	0	0	0	0	0	0	0	0	0	0	0.0994117647058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Grain_Product;L2_Quick_breads;L3_Other_muffins_popovers;L4_;L5_;Muffin_carrot
