#FoodID	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37	taxonomy
Almonds dry roasted assume salted 	0	0	1.98050294117647	0	8.52753764705882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.94150882352941	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Nuts_NFS;L5_Almonds;Almonds_dry_roasted_assume_salted_
Almonds dry roasted without salt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.95125735294118	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Nuts_NFS;L5_Almonds;Almonds_dry_roasted_without_salt
Almonds honey roasted	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.318520588235294	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Nuts_NFS;L5_Almonds;Almonds_honey_roasted
Almonds roasted	0	0	0	0	0	1.03027770588235	0	0	0	0	0.441547588235294	0	0	0	0	0	0	0	0	0	0	3.36626470588235	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Nuts_NFS;L5_Almonds;Almonds_roasted
Almonds unroasted	0	9.974219	12.9749367647059	0	0	0	0	0	0	0.202425882352941	0	0	0	0	0	0	0	0	0	0	0	1.99614411764706	0.404851764705882	0	0	0	0	0	0	0	0	5.46549882352941	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Nuts_NFS;L5_Almonds;Almonds_unroasted
Cashew nuts dry roasted	0	0	0	0	5.94136764705882	0.578671882352941	0	0	0	0	0	0	0	0	0	0	0	0	0.990227941176471	0	3.96091176470588	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Nuts_NFS;L5_Cashew_nuts;Cashew_nuts_dry_roasted
Cashew nuts roasted assume salted 	0	5.743340375	0	0	0	6.02340311764706	0	0	0	1.17505229411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.903886411764706	0	0	0	0	1.86702941176471	1.53660682352941	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Nuts_NFS;L5_Cashew_nuts;Cashew_nuts_roasted_assume_salted_
Cashew nuts roasted without salt	0	0	0	0	0	0	0	0	0	0.625334647058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0316642352941	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Nuts_NFS;L5_Cashew_nuts;Cashew_nuts_roasted_without_salt
Chestnuts roasted	0	0	2.50334117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Nuts_NFS;L5_Chestnuts;Chestnuts_roasted
Coconut meat dried sweetened	0	0.5613984375	0.528375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Nuts_NFS;L5_Coconuts;Coconut_meat_dried_sweetened
Flax seeds	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.610575	0	0	0	0	2.29863529411765	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Seeds_and_seed_mixtures;L3_Seeds;L4_Seeds_NS;L5_Flax_seeds;Flax_seeds
Mixed seeds	0	0	0	0	0	5.57194482352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27983717647059	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Seeds_and_seed_mixtures;L3_Seeds;L4_Seeds_NS;L5_Mixed_seeds;Mixed_seeds
Pumpkin andor squash seeds hulled roasted without salt	0	0	0	0	0	1.63523452941176	78.4912587647059	0	0	0	0	0	0	0	0	0	0	0.817617294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Seeds_and_seed_mixtures;L3_Seeds;L4_Seeds_NS;L5_Pumpkin;Pumpkin_andor_squash_seeds_hulled_roasted_without_salt
Sesame sauce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.686541176470588	0	0	0	0	0	3.31791623529412	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Seeds_and_seed_mixtures;L3_Seeds;L4_Seeds_NS;L5_Sesame_seeds;Sesame_sauce
Sesame seeds	0	0	0	0	0	0	0	0	0	0	0.447058823529412	0	0	0	0	0	0	0.447058823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Seeds_and_seed_mixtures;L3_Seeds;L4_Seeds_NS;L5_Sesame_seeds;Sesame_seeds
Sunflower seeds hulled roasted salted	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.977360294117647	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Seeds_and_seed_mixtures;L3_Seeds;L4_Seeds_NS;L5_Sunflower;Sunflower_seeds_hulled_roasted_salted
Sunflower seeds hulled roasted without salt	0	0	0	0	0	0	0	0.977360294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Seeds_and_seed_mixtures;L3_Seeds;L4_Seeds_NS;L5_Sunflower;Sunflower_seeds_hulled_roasted_without_salt
Sunflower seeds hulled unroasted without salt	0	1.0717875	3.53059411764706	0	0	2.01748235294118	0	0.756959352941176	0	0	0	0	0	0	0	0	0	1.26132994117647	1.51311176470588	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Seeds_and_seed_mixtures;L3_Seeds;L4_Seeds_NS;L5_Sunflower;Sunflower_seeds_hulled_unroasted_without_salt
Egg Benedict	0	0	16.4810588235294	0	0	8.24052941176471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_;L5_;Egg_Benedict
Egg deviled	0	0	1.74728235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_;L5_;Egg_deviled
Egg foo yung young NFS	0	1.3217125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_;L5_;Egg_foo_yung_young_NFS
Egg salad made with mayonnaise	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7649	0	0	0	0	0	0	0	0	0	0	0	0	4.7064	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_;L5_;Egg_salad_made_with_mayonnaise
Egg omelet or scrambled egg made with butter	0	0	0	0	0	0	0	0	2.99258823529412	0	10.5476470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_Egg_omelet_or_scrambled;L5_;Egg_omelet_or_scrambled_egg_made_with_butter
Egg omelet or scrambled egg made with cooking spray	0	4.72395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_Egg_omelet_or_scrambled;L5_;Egg_omelet_or_scrambled_egg_made_with_cooking_spray
Egg omelet or scrambled egg made with oil	0	0	3.07332352941176	0	0	0	0	1.81376470588235	1.79697058823529	0	0	0	0	0	0	0	0	0	1.57234923529412	1.29314705882353	0.772529411764706	0	0	0	0	0	11.7516838235294	1.02444117647059	0	5.39091176470588	1.79697058823529	3.62752941176471	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_Egg_omelet_or_scrambled;L5_;Egg_omelet_or_scrambled_egg_made_with_oil
Egg omelet or scrambled egg made without fat	0	0	0	0	0	5.7652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_Egg_omelet_or_scrambled;L5_;Egg_omelet_or_scrambled_egg_made_without_fat
Egg omelet or scrambled egg with cheese and dark green vegetables fat added in cooking	0	0	4.33683529411765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_Egg_omelet_or_scrambled;L5_;Egg_omelet_or_scrambled_egg_with_cheese_and_dark_green_vegetables_fat_added_in_cooking
Egg omelet or scrambled egg with cheese made with butter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.84433529411765	0	0	0	0	0	0	0	0	0	5.32355294117647	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_Egg_omelet_or_scrambled;L5_;Egg_omelet_or_scrambled_egg_with_cheese_made_with_butter
Egg omelet or scrambled egg with cheese made with cooking spray	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79007647058824	2.33950588235294	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_Egg_omelet_or_scrambled;L5_;Egg_omelet_or_scrambled_egg_with_cheese_made_with_cooking_spray
Egg omelet or scrambled egg with cheese made with oil	0	0	0	0	0	0	0	7.08564705882353	0	0	0	0	0	8.14849411764706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_Egg_omelet_or_scrambled;L5_;Egg_omelet_or_scrambled_egg_with_cheese_made_with_oil
Egg omelet or scrambled egg with cheese made without fat	0	0	0	0	0	0	0	0	0	0	0	0	1.01670588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_Egg_omelet_or_scrambled;L5_;Egg_omelet_or_scrambled_egg_with_cheese_made_without_fat
Egg omelet or scrambled egg with meat and tomatoes fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.3486	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_Egg_omelet_or_scrambled;L5_;Egg_omelet_or_scrambled_egg_with_meat_and_tomatoes_fat_added_in_cooking
Egg omelet or scrambled egg with meat and vegetables other than dark green andor tomatoes fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.05945882352941	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_Egg_omelet_or_scrambled;L5_;Egg_omelet_or_scrambled_egg_with_meat_and_vegetables_other_than_dark_green_andor_tomatoes_fat_added_in_cooking
Egg omelet or scrambled egg with vegetables other than dark green andor tomatoes fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90919411764706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.5123264705882	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_dishes_made_with_whole_eggs;L4_Egg_omelet_or_scrambled;L5_;Egg_omelet_or_scrambled_egg_with_vegetables_other_than_dark_green_andor_tomatoes_fat_added_in_cooking
Egg cheese and ham on bagel	0	0	0	0	6.36418823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_sandwiches;L4_Egg_sandwiches;L5_Egg_with_cheese_or_meat;Egg_cheese_and_ham_on_bagel
Egg cheese and sausage on biscuit	0	0	0	0	5.75416470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Egg_sandwiches;L4_Egg_sandwiches;L5_Egg_with_cheese_or_meat;Egg_cheese_and_sausage_on_biscuit
Egg white omelet scrambled or fried made with oil	0.409976470588235	0	0.506258823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Mixtures_made_with_egg_whites;L4_;L5_;Egg_white_omelet_scrambled_or_fried_made_with_oil
Egg white omelet scrambled or fried made without fat	0	0	0	0	0	0	0	0	0.262235294117647	0	0	0	0	0	0	0	0	0	0	0	0	2.62235294117647	0	0.278625	0	0	0	0	0	0	0	0	L1_Eggs;L2_Egg_mixtures;L3_Mixtures_made_with_egg_whites;L4_;L5_;Egg_white_omelet_scrambled_or_fried_made_without_fat
Egg white only raw	0.241288235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_Egg_whole_or_white;L5_;Egg_white_only_raw
Egg whole baked fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.349015625	0	0	0	0	0	0	0	0	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_Egg_whole_or_white;L5_;Egg_whole_baked_fat_added_in_cooking
Egg whole baked fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0.805176470588235	0	2.77647058823529	0	0	0	0	0	0	0	0	0	0	2.36	0	0	0	0	0	0	0	0	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_Egg_whole_or_white;L5_;Egg_whole_baked_fat_not_added_in_cooking
Egg whole boiled or poached	0	0	3.79228235294118	0	0.833152941176471	1.07735294117647	18.6741176470588	0	0	1.43647058823529	2.85857647058824	0	1.98232941176471	0	0	0	0.718235294117647	0.481217647058824	0	0.624864705882353	0	0	0.718235294117647	3.35775	0	0.4884	0	0	1.43647058823529	0	0	1.26409411764706	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_Egg_whole_or_white;L5_;Egg_whole_boiled_or_poached
Egg whole cooked NS as to cooking method	0	0.44875	0	0	0	0	0	0	0	3.37882352941176	0	0	0	0.844705882352941	0	0	0	0	0	0	0	0	0	0	0.844705882352941	0	0	0	0	0	0	0.422352941176471	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_Egg_whole_or_white;L5_;Egg_whole_cooked_NS_as_to_cooking_method
Egg whole fried with animal fat or meat drippings	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99496470588235	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_Egg_whole_or_white;L5_;Egg_whole_fried_with_animal_fat_or_meat_drippings
Egg whole fried with butter	0	0	2.27364705882353	0	0	0	0	0	2.84205882352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.871564705882353	0	0	0	0	0	0	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_Egg_whole_or_white;L5_;Egg_whole_fried_with_butter
Egg whole fried with cooking spray	0	0	0	0	0	0	0	0	0	0	0	0	0	0.764411764705882	0	0	0	0	0	0	0	0	0	0	0	0	0	0.382205882352941	12.2305882352941	0	0	0	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_Egg_whole_or_white;L5_;Egg_whole_fried_with_cooking_spray
Egg whole fried with oil	2.69343529411765	0	4.25484705882353	0	0	8.19741176470588	0	0	0	0	0	0	0	4.48905882352941	0	0	10.7737411764706	0	0	8.3730705882353	1.79562352941176	0	0	0	0	0	0	0	0	0	0	0.780705882352941	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_Egg_whole_or_white;L5_;Egg_whole_fried_with_oil
Egg whole fried without fat	0	0	0	0	0	2.87190588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_Egg_whole_or_white;L5_;Egg_whole_fried_without_fat
Egg whole raw	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266558823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Eggs;L2_Eggs;L3_Chicken_eggs;L4_Egg_whole_or_white;L5_;Egg_whole_raw
Garlic sauce	0.159432352941176	0	0	0	0	0	0.318864705882353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.637729411764706	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Fats;L3_Other_fats;L4_;L5_;Garlic_sauce
Hollandaise sauce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76082794117647	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Fats;L3_Other_fats;L4_;L5_;Hollandaise_sauce
Horseradish sauce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.102	0	0	0	0	0.120840117647059	0	L1_Fats_Oils_and_Salad_Dressings;L2_Fats;L3_Other_fats;L4_;L5_;Horseradish_sauce
Pesto sauce	0	0	0	0	0	0	0	0	0	0	0	1.98001764705882	0	0	6.27058388235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Fats;L3_Other_fats;L4_;L5_;Pesto_sauce
Butter replacement fat free powder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.745051470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Fats;L3_Table_fats;L4_Table_fats;L5_Butter_replacement;Butter_replacement_fat_free_powder
Butter stick salted	0	1.7421671875	0	0	0	0.936953823529412	0	0	0.481662058823529	1.29659176470588	0.468441764705882	0.819878529411765	0.742323529411765	0	0	1.63961647058824	0.123720588235294	0	0	0	0	0	2.24492882352941	0	0.247441176470588	0.468512058823529	0	11.8292441176471	1.88712794117647	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Fats;L3_Table_fats;L4_Table_fats;L5_Butter;Butter_stick_salted
Butter whipped tub salted	0	0	2.09335235294118	0	0	0	0	0.808292352941177	0	1.57204523529412	0	0.310095235294118	0	0	0	0	0	0.697784117647059	0.465189411764706	0	0	0	0	0	0	0	0.310095235294118	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Fats;L3_Table_fats;L4_Table_fats;L5_Butter;Butter_whipped_tub_salted
Margarine NFS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.344985647058824	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Fats;L3_Table_fats;L4_Table_fats;L5_Margarine_stick_or_tub;Margarine_NFS
Butter NFS	0	0	0	0	0	0	0	0	0	0.936040235294118	0	0	0	0	0	0	0	0	0	0	0.468020117647059	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Fats;L3_Table_fats;L4_Table_fats;L5_Table_fats_NFS;Butter_NFS
Sesame oil	0	0.283305	0	0	0	0	0	0	0.13336	0	0	0	0	0	0	0	0.66672	0	0	0	0	0.26664	0	0	0	0	0	0	1.46664	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Oils;L3_Vegetable_oils;L4_Vegetable_oils;L5_;Sesame_oil
Corn oil	0.8	0	0	0	0	0	0	0	0	0	0.13336	0	0	0	0	0	0.6668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Oils;L3_Vegetable_oils;L4_Vegetable_oils;L5_Corn_and_canola;Corn_oil
Olive oil	0.264679411764706	0.84375	0	6.4287	0	8.20585588235294	0.529438235294118	0	1.72061470588235	0	0	2.38235294117647	0	0	1.19117647058824	2.91179117647059	1.58831470588235	0	0	0	0	0	2.51473235294118	0	0	0	0	0	1.58823529411765	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Oils;L3_Vegetable_oils;L4_Vegetable_oils;L5_Olive_oil;Olive_oil
Peanut oil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58823529411765	L1_Fats_Oils_and_Salad_Dressings;L2_Oils;L3_Vegetable_oils;L4_Vegetable_oils;L5_Peanut_rapeseed_canola_soybean;Peanut_oil
Rapeseed oil	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Oils;L3_Vegetable_oils;L4_Vegetable_oils;L5_Peanut_rapeseed_canola_soybean;Rapeseed_oil
Vegetable oil NFS	0	0	0	0	0	2.40008	0	0	0	0	0.26664	0	0	0	0	0	0.13336	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Oils;L3_Vegetable_oils;L4_Vegetable_oils;L5_Vegetable_almond_or_coconut;Vegetable_oil_NFS
Caesar dressing fat free	0	0	0.591294117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Fat_free_salad_dressings;L4_;L5_;Caesar_dressing_fat_free
Italian dressing fat free	0	0	0	0	0	0	0.347117647058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.694235294117647	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Fat_free_salad_dressings;L4_;L5_;Italian_dressing_fat_free
Salad dressing fat free NFS	0	0	0.446470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0372132941176471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Fat_free_salad_dressings;L4_;L5_;Salad_dressing_fat_free_NFS
Creamy dressing light	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.458823529411765	0	0	0	0	0	0	0	0	0	0	1.60588235294118	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Light_salad_dressings;L4_;L5_;Creamy_dressing_light
French or Catalina dressing light	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.92116235294118	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Light_salad_dressings;L4_;L5_;French_or_Catalina_dressing_light
Italian dressing light	0	0	0.6552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4914	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Light_salad_dressings;L4_;L5_;Italian_dressing_light
Mayonnaise type salad dressing light	0	0	0.722227941176471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Light_salad_dressings;L4_;L5_;Mayonnaise_type_salad_dressing_light
Avocado dressing	0	0	1.48419	0	0	0	0	0	0	0	0.98946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97892	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Avocado_dressing
Bacon and tomato dressing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45764705882353	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Bacon_and_tomato_dressing
Blue or roquefort cheese dressing	0	0	0	0	0	0	0	0	0.361758058823529	0	2.09596411764706	0	0	0	0	0	0	1.08522	0	0	1.09940588235294	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Blue_or_roquefort_cheese_dressing
Caesar dressing	0	0	0	0	3.40867058823529	0	0	0	1.13622352941176	0.378760117647059	0	0	0	0	0	0	0	0	2.08309541176471	0	1.70433529411765	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Caesar_dressing
Coleslaw dressing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10301176470588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Coleslaw_dressing
Creamy dressing	0	0.3316853125	0	0	1.40471470588235	0	0	0	0	0	0	0	0	0	0	0	0	1.40471470588235	0	0	0.936476470588235	0.468238235294118	0	0	0	0	0	0.156063823529412	0	0	0	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Creamy_dressing
Honey mustard dressing	0	0.65676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206021764705882	0	1.54137588235294	0	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Honey_mustard_dressing
Italian dressing made with vinegar and oil	0.527481117647059	0.1120763125	4.11427058823529	0	0.421997529411765	0	7.27909411764706	0.105483588235294	0	0.527481117647059	1.58241176470588	0	0	0	2.84834117647059	0	0.843963470588235	1.24870588235294	0.316482352941176	0	0	0	0	0	0	2.40699876470588	0	0	0	0	0	2.21322352941176	L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Italian_dressing_made_with_vinegar_and_oil
