#FoodID	MCTs01	MCTs03	MCTs04	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37	taxonomy
Parsley cooked assume fat not added in cooking 	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Parsley_cooked_assume_fat_not_added_in_cooking_
Parsnips cooked fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Parsnips_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Parsnips cooked fat not added in cooking	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Parsnips_cooked_fat_not_added_in_cooking
Peas green cooked from fresh fat added in cooking	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Peas_green_cooked_from_fresh_fat_added_in_cooking
Peas green cooked from fresh fat not added in cooking	0	0	0	0	7	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Peas_green_cooked_from_fresh_fat_not_added_in_cooking
Peas green cooked from frozen fat not added in cooking	6	0	0	0	0	0	7	6	0	7	0	12	0	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Peas_green_cooked_from_frozen_fat_not_added_in_cooking
Peas green cooked NS as to form fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS 	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Peas_green_cooked_NS_as_to_form_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Peas green cooked NS as to form fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Peas_green_cooked_NS_as_to_form_fat_not_added_in_cooking
Peas green cooked NS as to form NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Peas_green_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking
Peppers green cooked fat added in cooking	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Peppers_green_cooked_fat_added_in_cooking
Peppers green cooked fat added in cooking W ANIMAL FAT OR MEAT DRIPPINGS	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Peppers_green_cooked_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS
Peppers green cooked fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS 	3	4	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	7	0	0	0	0	0	0	0	0	0	0	6	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Peppers_green_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Peppers green cooked fat not added in cooking	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Peppers_green_cooked_fat_not_added_in_cooking
Peppers green cooked NS as to fat added in cooking	0	4	4	0	3	0	5	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Peppers_green_cooked_NS_as_to_fat_added_in_cooking
Peppers hot cooked from canned fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Peppers_hot_cooked_from_canned_fat_added_in_cooking
Peppers hot cooked from canned fat not added in cooking	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Peppers_hot_cooked_from_canned_fat_not_added_in_cooking
Peppers hot cooked from canned NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Peppers_hot_cooked_from_canned_NS_as_to_fat_added_in_cooking
Peppers hot cooked NS as to form fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Peppers_hot_cooked_NS_as_to_form_fat_added_in_cooking
Peppers hot cooked NS as to form NS as to fat added in cooking	0	0	3	0	0	0	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	4	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Peppers_hot_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking
Peppers red cooked fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS 	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Peppers_red_cooked_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Peppers red cooked fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Peppers_red_cooked_fat_not_added_in_cooking
Peppers red cooked NS as to fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	6	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Peppers_red_cooked_NS_as_to_fat_added_in_cooking
Radish Japanese daikon cooked fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Radish_Japanese_daikon_cooked_fat_added_in_cooking
Sauerkraut cooked NS as to fat added in cooking	0	0	0	0	0	10	0	0	0	6	0	0	0	0	7	4	0	0	0	0	5	0	0	0	4	0	0	8	0	6	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Sauerkraut_cooked_NS_as_to_fat_added_in_cooking
Seaweed prepared with soy sauce	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	4	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Seaweed_prepared_with_soy_sauce
Snowpea pea pod cooked from fresh fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS 	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Snowpea_pea_pod_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Snowpea pea pod cooked from fresh fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Snowpea_pea_pod_cooked_from_fresh_fat_not_added_in_cooking
Squash spaghetti cooked fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Squash_spaghetti_cooked_fat_not_added_in_cooking
Squash summer cooked from fresh fat added in cooking W ANIMAL FAT OR MEAT DRIPPINGS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Squash_summer_cooked_from_fresh_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS
Squash summer cooked NS as to form NS as to fat added in cooking	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Squash_summer_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking
Squash summer yellow or green cooked from fresh fat not added in cooking	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	4	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Squash_summer_yellow_or_green_cooked_from_fresh_fat_not_added_in_cooking
Vegetables NS as to type cooked fat added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	8	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Vegetables_NS_as_to_type_cooked_fat_added_in_cooking
Vegetables NS as to type cooked fat not added in cooking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_;L5_;Vegetables_NS_as_to_type_cooked_fat_not_added_in_cooking
Alfalfa sprouts raw	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Alfalfa_sprouts_raw
Bean sprouts raw soybean or mung 	3	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Bean_sprouts_raw_soybean_or_mung_
Beans string green raw	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Beans_string_green_raw
Beets raw	0	0	0	0	0	0	0	0	0	0	6	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Beets_raw
Cabbage green raw	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Cabbage_green_raw
Cabbage red raw	4	3	4	4	0	6	0	4	4	4	0	0	0	5	0	7	6	0	0	0	0	0	0	0	0	0	3	0	0	4	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Cabbage_red_raw
Cauliflower raw	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Cauliflower_raw
Celery raw	2	4	6	0	0	5	0	0	0	0	4	9	0	0	0	6	6	0	0	4	0	0	0	0	6	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Celery_raw
Cilantro raw	4	0	2	0	2	2	0	3	0	2	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Cilantro_raw
Corn raw	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Corn_raw
Cucumber raw	5	3	3	0	0	2	6	0	4	6	5	5	3	4	0	0	5	5	0	0	0	5	0	4	5	0	0	0	3	0	4	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Cucumber_raw
Garlic raw	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Garlic_raw
Jicama raw	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Jicama_raw
Lettuce arugula raw	0	0	4	0	0	4	4	4	0	4	5	0	0	0	5	5	0	0	2	4	0	4	0	0	3	2	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Lettuce_arugula_raw
Lettuce Boston raw	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	6	0	6	0	4	0	0	0	0	3	3	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Lettuce_Boston_raw
Lettuce raw	4	5	4	4	2	3	3	7	4	3	0	0	5	3	3	4	6	5	4	0	0	0	0	3	0	4	0	4	4	6	3	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Lettuce_raw
Mixed salad greens raw	5	5	8	0	4	7	0	4	6	9	0	0	0	7	0	7	6	0	0	7	0	0	0	0	6	6	0	5	0	6	7	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Mixed_salad_greens_raw
Mixed vegetable juice vegetables other than tomato 	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Mixed_vegetable_juice_vegetables_other_than_tomato_
Mushrooms raw	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Mushrooms_raw
Onions mature raw	0	6	4	6	4	6	0	0	7	6	0	0	4	8	4	0	6	3	0	0	0	0	5	0	3	0	0	0	4	0	4	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Onions_mature_raw
Onions young green raw	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Onions_young_green_raw
Parsley raw	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Parsley_raw
Peas green raw	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Peas_green_raw
Pepper banana raw	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Pepper_banana_raw
Pepper hot chili raw	6	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Pepper_hot_chili_raw
Pepper raw NFS	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Pepper_raw_NFS
Pepper sweet green raw	0	0	6	3	0	8	0	0	4	7	0	0	6	0	0	0	7	4	0	0	0	0	0	0	0	0	0	5	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Pepper_sweet_green_raw
Pepper sweet red raw	0	0	0	0	3	4	0	0	0	5	0	0	0	4	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Pepper_sweet_red_raw
Radish raw	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Radish_raw
Snowpeas pea pod raw	10	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Snowpeas_pea_pod_raw
Sprouts NFS	0	0	0	0	0	0	0	0	0	3	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Sprouts_NFS
Squash summer green raw	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_;L5_;Squash_summer_green_raw
Broccoli salad with cauliflower cheese bacon bits and dressing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Raw_vegetable_mixtures;L5_;Broccoli_salad_with_cauliflower_cheese_bacon_bits_and_dressing
Cabbage salad or coleslaw made with any type of fat free dressing	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Raw_vegetable_mixtures;L5_;Cabbage_salad_or_coleslaw_made_with_any_type_of_fat_free_dressing
Cabbage salad or coleslaw made with coleslaw dressing	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Raw_vegetable_mixtures;L5_;Cabbage_salad_or_coleslaw_made_with_coleslaw_dressing
Cabbage salad or coleslaw made with Italian dressing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Raw_vegetable_mixtures;L5_;Cabbage_salad_or_coleslaw_made_with_Italian_dressing
Cabbage salad or coleslaw with apples andor raisins with dressing	0	0	0	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Raw_vegetable_mixtures;L5_;Cabbage_salad_or_coleslaw_with_apples_andor_raisins_with_dressing
Cucumber salad made with Italian dressing	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Raw_vegetable_mixtures;L5_;Cucumber_salad_made_with_Italian_dressing
Corn soup cream of prepared with milk	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Vegetable_soups;L4_;L5_;Corn_soup_cream_of_prepared_with_milk
Minestrone soup home recipe	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Vegetable_soups;L4_;L5_;Minestrone_soup_home_recipe
Mushroom soup cream of prepared with milk	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Vegetable_soups;L4_;L5_;Mushroom_soup_cream_of_prepared_with_milk
Onion soup French	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	9	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Vegetable_soups;L4_;L5_;Onion_soup_French
Soup cream of NFS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Vegetable_soups;L4_;L5_;Soup_cream_of_NFS
Vegetable beef soup canned prepared with water or ready to serve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Vegetable_soups;L4_;L5_;Vegetable_beef_soup_canned_prepared_with_water_or_ready_to_serve
Vegetable beef soup home recipe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Vegetable_soups;L4_;L5_;Vegetable_beef_soup_home_recipe
Vegetable soup canned prepared with water or ready to serve	0	0	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Vegetable_soups;L4_;L5_;Vegetable_soup_canned_prepared_with_water_or_ready_to_serve
Vegetable soup home recipe	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Vegetable_soups;L4_;L5_;Vegetable_soup_home_recipe
Vegetarian vegetable soup prepared with water	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Vegetable_soups;L4_;L5_;Vegetarian_vegetable_soup_prepared_with_water
Tomato and vegetable juice mostly tomato	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_juices;L4_;L5_;Tomato_and_vegetable_juice_mostly_tomato
Tomato juice	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_juices;L4_;L5_;Tomato_juice
Tomato and cucumber salad made with tomato cucumber oil and vinegar	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_mixtures;L4_;L5_;Tomato_and_cucumber_salad_made_with_tomato_cucumber_oil_and_vinegar
Barbecue sauce	3	4	0	0	0	0	4	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_sauces;L4_;L5_;Barbecue_sauce
Cocktail sauce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_sauces;L4_;L5_;Cocktail_sauce
Enchilada sauce red	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_sauces;L4_;L5_;Enchilada_sauce_red
Salsa NFS	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	7	0	0	0	0	0	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_sauces;L4_;L5_;Salsa_NFS
Salsa pico de gallo	5	4	0	0	0	0	5	0	0	5	0	0	0	5	3	0	0	0	0	0	6	0	0	5	0	0	0	0	0	0	0	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_sauces;L4_;L5_;Salsa_pico_de_gallo
Salsa red commercially prepared	5	5	5	0	4	0	0	7	4	5	0	9	0	4	0	5	5	7	0	7	6	6	0	0	5	7	0	3	0	6	0	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_sauces;L4_;L5_;Salsa_red_commercially_prepared
Salsa red homemade	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_sauces;L4_;L5_;Salsa_red_homemade
Salsa verde or salsa green	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_sauces;L4_;L5_;Salsa_verde_or_salsa_green
Spaghetti sauce meatless	4	0	0	0	0	0	0	0	5	0	0	7	0	7	0	0	8	5	0	0	5	4	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_sauces;L4_;L5_;Spaghetti_sauce_meatless
Steak sauce tomato base	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_sauces;L4_;L5_;Steak_sauce_tomato_base
